vehicle_id,evaluation_timestamp,prediction_horizon,label_source,review_status,matched_normal_window,speed,speed_limit,event_type,gps_freshness,traffic_level,weather,zone_historical_risk,restriction_level,slow_down_zone_active,pedestrian_exposure,speed_over_limit,speed_over_limit_band,speeding_ratio_5m,speeding_ratio_10m,mean_speed_5m,mean_speed_30m,max_speed_5m,speed_std_10m,speed_delta_last_3_events,harsh_brake_count_10m,sharp_turn_count_10m,recent_harsh_brake_count_10m,recent_sharp_turn_count_10m,alert_density_30m,risk_escalation_rate,shift_hours,night_flag,time_since_last_intervention,reaction_window_active,post_intervention_noncompliance,traffic_weather_compound_index,zone_transition_risk,nearby_vehicle_count_50m,nearest_vehicle_distance_m,nearest_vehicle_relative_speed_kmh,closing_rate_mps,interaction_features_available,previous_risk,risk_trend,latent_synthetic_risk,near_miss_within_next_15m,intervention_contaminated_window
PM-SYN-017,2026-08-19T09:38:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,21,15,speeding,fresh,high,rain,0.66,restricted,False,medium,6,minor,1.0,0.6,23.33,16.0,25.0,4.76,-3.0,1,0,1,0,10.0,0.0,2.33,False,0,True,False,0.75,0.7,4,36.0,14.3,1.28,True,0.566,decreasing,0.341,1,False
PM-SYN-017,2026-08-19T09:40:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,24,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,9,minor,1.0,0.8,23.33,16.8,25.0,4.03,-1.0,0,0,0,0,8.0,0.019,2.37,False,2,False,False,0.75,0.7,2,27.7,7.4,1.24,True,0.341,stable,0.278,1,False
PM-SYN-018,2026-08-19T07:04:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,19,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,4,minor,0.667,0.6,17.67,15.07,27.0,6.9,12.0,0,0,0,0,6.0,0.0,0.5,False,999.0,False,False,0.75,0.7,4,44.9,2.6,0.0,True,0.171,stable,0.121,0,False
PM-SYN-018,2026-08-19T07:06:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,12,15,harsh_brake,fresh,high,rain,0.66,restricted,False,medium,0,none,0.667,0.6,19.33,14.53,27.0,6.9,-15.0,1,0,1,0,6.0,0.0,0.53,False,999.0,False,True,0.75,0.7,1,37.3,6.0,0.0,True,0.121,decreasing,0.326,1,False
PM-SYN-018,2026-08-19T07:08:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,12,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.4,14.33,14.33,19.0,6.95,-7.0,1,0,1,0,6.0,0.0,0.57,False,0,True,False,0.75,0.7,2,21.0,9.9,0.65,True,0.326,decreasing,0.329,1,False
PM-SYN-018,2026-08-19T07:10:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,20,15,speeding,fresh,high,rain,0.66,restricted,False,medium,5,minor,0.333,0.6,14.67,14.93,20.0,5.62,8.0,1,0,1,0,8.0,0.0,0.6,False,2,False,True,0.75,0.7,1,16.2,7.1,2.5,True,0.329,decreasing,0.322,1,False
PM-SYN-018,2026-08-19T07:12:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,12,15,sharp_turn,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.4,14.67,15.07,20.0,3.69,0.0,1,1,1,1,10.0,0.0,0.63,False,4,False,True,0.75,0.7,0,999.0,0.0,0.0,False,0.322,decreasing,0.184,1,False
PM-SYN-018,2026-08-19T07:14:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,7,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.2,13.0,14.6,20.0,4.18,-13.0,1,1,1,1,10.0,0.0,0.67,False,0,True,False,0.75,0.7,4,29.5,1.2,0.0,True,0.184,stable,0.115,1,False
PM-SYN-018,2026-08-19T07:16:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,13,15,normal_update,delayed,high,rain,0.66,restricted,False,medium,0,none,0.0,0.2,10.67,14.53,13.0,4.17,1.0,0,1,0,1,10.0,0.0,0.7,False,2,False,False,0.75,0.7,1,28.1,7.8,1.42,True,0.115,stable,0.086,1,False
PM-SYN-018,2026-08-19T07:18:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,10,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.2,10.0,13.67,13.0,4.32,3.0,0,1,0,1,10.0,0.0,0.73,False,4,False,False,0.75,0.7,0,999.0,0.0,0.0,False,0.086,stable,0.055,1,False
PM-SYN-018,2026-08-19T07:20:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,14,15,normal_update,delayed,high,rain,0.66,restricted,False,medium,0,none,0.0,0.0,12.33,13.8,14.0,2.48,1.0,0,1,0,1,10.0,0.025,0.77,False,6,False,False,0.75,0.7,0,999.0,0.0,0.0,False,0.055,stable,0.051,0,True
PM-SYN-018,2026-08-19T07:22:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,23,15,speeding,delayed,high,rain,0.66,restricted,False,medium,8,minor,0.333,0.2,15.67,14.8,23.0,5.39,13.0,0,0,0,0,12.0,0.269,0.8,False,8,False,True,0.75,0.7,2,35.5,8.5,0.07,True,0.051,increasing,0.166,0,True
PM-SYN-018,2026-08-19T07:24:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,14,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.2,17.0,14.8,23.0,4.35,0.0,0,0,0,0,12.0,0.0,0.83,False,10,False,False,0.75,0.7,1,25.4,6.1,0.02,True,0.166,decreasing,0.116,0,True
PM-SYN-018,2026-08-19T07:26:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,11,15,normal_update,stale,high,rain,0.66,restricted,False,medium,0,none,0.333,0.2,16.0,14.73,23.0,4.59,-12.0,0,0,0,0,12.0,0.0,0.87,False,12,False,False,0.75,0.7,0,999.0,0.0,0.0,False,0.116,decreasing,0.061,0,True
PM-SYN-018,2026-08-19T07:28:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,14,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.2,13.0,14.33,14.0,4.07,0.0,0,0,0,0,10.0,0.0,0.9,False,14,False,False,0.75,0.7,1,15.9,4.6,2.44,True,0.061,decreasing,0.17,1,False
PM-SYN-018,2026-08-19T07:30:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,11,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.2,12.0,14.6,14.0,4.41,0.0,0,0,0,0,10.0,0.0,0.93,False,0,True,False,0.75,0.7,3,23.8,2.3,0.24,True,0.17,decreasing,0.198,1,False
PM-SYN-018,2026-08-19T07:32:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,8,15,normal_update,delayed,high,rain,0.66,restricted,False,medium,0,none,0.0,0.0,11.0,13.33,14.0,2.24,-6.0,0,0,0,0,8.0,0.0,0.97,False,0,True,False,0.75,0.7,2,29.6,12.3,0.91,True,0.198,decreasing,0.062,1,False
PM-SYN-018,2026-08-19T07:34:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,22,15,speeding,delayed,high,rain,0.66,restricted,False,medium,7,minor,0.333,0.2,13.67,13.53,22.0,4.79,11.0,0,0,0,0,10.0,0.218,1.0,False,2,False,True,0.75,0.7,1,28.7,5.6,0.25,True,0.062,increasing,0.201,1,False
PM-SYN-018,2026-08-19T07:36:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,15,15,harsh_brake,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.2,15.0,13.73,22.0,4.69,7.0,1,0,1,0,10.0,0.0,1.03,False,4,False,True,0.75,0.7,0,999.0,0.0,0.0,False,0.201,decreasing,0.065,1,False
PM-SYN-018,2026-08-19T07:38:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,11,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.2,16.0,13.67,22.0,4.84,-11.0,1,0,1,0,10.0,0.015,1.07,False,6,False,False,0.75,0.7,1,35.5,2.0,0.61,True,0.065,stable,0.121,1,False
PM-SYN-018,2026-08-19T07:40:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,25,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,10,minor,0.333,0.4,17.0,14.0,25.0,6.43,10.0,1,0,1,0,8.0,0.359,1.1,False,8,False,False,0.75,0.7,2,18.4,14.9,1.9,True,0.121,increasing,0.425,0,True
PM-SYN-018,2026-08-19T07:42:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,19,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,4,minor,0.667,0.6,18.33,14.47,25.0,4.96,8.0,1,0,1,0,6.0,0.0,1.13,False,10,False,False,0.75,0.7,1,20.6,1.2,1.37,True,0.425,decreasing,0.258,1,False
PM-SYN-018,2026-08-19T07:44:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,14,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.667,0.4,19.33,14.93,25.0,4.83,-11.0,1,0,1,0,6.0,0.0,1.17,False,0,True,False,0.75,0.7,4,14.0,5.2,1.47,True,0.258,decreasing,0.355,1,False
PM-SYN-018,2026-08-19T07:46:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,15,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.4,16.0,15.07,19.0,4.83,-4.0,0,0,0,0,6.0,0.0,1.2,False,2,False,False,0.75,0.7,1,30.1,12.5,0.66,True,0.355,decreasing,0.131,0,True
PM-SYN-018,2026-08-19T07:48:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,11,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.4,13.33,15.13,15.0,4.83,-3.0,0,0,0,0,6.0,0.0,1.23,False,4,False,False,0.75,0.7,4,15.4,10.6,1.43,True,0.131,decreasing,0.174,1,False
PM-SYN-018,2026-08-19T07:50:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,13,15,normal_update,delayed,high,rain,0.66,restricted,False,medium,0,none,0.0,0.2,13.0,15.07,15.0,2.65,-2.0,0,0,0,0,6.0,0.0,1.27,False,0,True,False,0.75,0.7,2,29.9,3.2,0.7,True,0.174,decreasing,0.079,1,False
PM-SYN-018,2026-08-19T07:52:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,14,15,harsh_brake,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.0,12.67,14.47,14.0,1.36,3.0,1,0,1,0,6.0,0.001,1.3,False,2,False,True,0.75,0.7,4,35.1,6.1,0.0,True,0.079,stable,0.203,1,False
PM-SYN-018,2026-08-19T07:54:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,10,15,normal_update,delayed,high,rain,0.66,restricted,False,medium,0,none,0.0,0.0,12.33,14.2,14.0,1.85,-3.0,1,0,1,0,6.0,0.0,1.33,False,4,False,False,0.75,0.7,4,25.2,17.1,1.61,True,0.203,decreasing,0.155,1,False
PM-SYN-018,2026-08-19T07:56:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,16,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,1,minor,0.333,0.2,13.33,14.53,16.0,2.14,2.0,1,0,1,0,6.0,0.0,1.37,False,6,False,False,0.75,0.7,1,15.5,8.9,0.04,True,0.155,stable,0.12,1,False
PM-SYN-018,2026-08-19T07:58:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,16,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,1,minor,0.667,0.4,14.0,14.67,16.0,2.23,6.0,1,0,1,0,6.0,0.0,1.4,False,8,False,False,0.75,0.7,4,46.4,3.9,0.13,True,0.12,stable,0.112,0,True
PM-SYN-018,2026-08-19T08:00:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,15,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.667,0.4,15.67,14.93,16.0,2.23,-1.0,1,0,1,0,6.0,0.0,1.43,False,10,False,False,0.75,0.7,2,26.6,7.9,0.22,True,0.112,stable,0.2,1,False
PM-SYN-018,2026-08-19T08:02:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,12,15,normal_update,delayed,high,rain,0.66,restricted,False,medium,0,none,0.333,0.4,14.33,15.2,16.0,2.4,-4.0,0,0,0,0,6.0,0.0,1.47,False,0,True,False,0.75,0.7,4,18.3,3.9,2.28,True,0.2,decreasing,0.244,1,False
PM-SYN-018,2026-08-19T08:04:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,26,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,11,moderate,0.333,0.6,17.67,15.47,26.0,4.73,11.0,0,0,0,0,4.0,0.196,1.5,False,0,True,False,0.75,0.7,4,11.7,4.5,0.41,True,0.244,increasing,0.242,1,False
PM-SYN-018,2026-08-19T08:06:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,24,15,speeding,fresh,high,rain,0.66,restricted,False,medium,9,minor,0.667,0.6,20.67,16.07,26.0,5.43,12.0,0,0,0,0,4.0,0.118,1.53,False,2,False,True,0.75,0.7,4,27.9,22.0,0.0,True,0.242,increasing,0.253,1,False
PM-SYN-018,2026-08-19T08:08:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,12,15,harsh_brake,delayed,high,rain,0.66,restricted,False,medium,0,none,0.667,0.4,20.67,16.13,26.0,6.01,-14.0,1,0,1,0,6.0,0.0,1.57,False,4,False,True,0.75,0.7,1,47.9,9.3,0.52,True,0.253,decreasing,0.327,1,False
PM-SYN-018,2026-08-19T08:10:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,13,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.4,16.33,15.33,24.0,6.25,-11.0,1,0,1,0,6.0,0.0,1.6,False,0,True,False,0.75,0.7,4,12.8,6.2,0.43,True,0.327,decreasing,0.215,1,False
PM-SYN-018,2026-08-19T08:12:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,12,15,harsh_brake,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.4,12.33,14.87,13.0,6.25,0.0,2,0,2,0,8.0,0.0,1.63,False,2,False,True,0.75,0.7,1,40.3,11.9,0.0,True,0.215,decreasing,0.32,1,False
PM-SYN-018,2026-08-19T08:14:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,27,15,speeding,fresh,high,rain,0.66,restricted,False,medium,12,moderate,0.333,0.4,17.33,15.73,27.0,6.53,14.0,2,0,2,0,10.0,0.32,1.67,False,0,True,False,0.75,0.7,2,14.8,5.0,0.0,True,0.32,increasing,0.406,1,False
PM-SYN-018,2026-08-19T08:16:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,21,15,speeding,fresh,high,rain,0.66,restricted,False,medium,6,minor,0.667,0.4,20.0,16.13,27.0,6.03,9.0,2,0,2,0,12.0,0.0,1.7,False,2,False,True,0.75,0.7,0,999.0,0.0,0.0,False,0.406,stable,0.247,1,False
PM-SYN-018,2026-08-19T08:18:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,15,15,sharp_turn,fresh,high,rain,0.66,restricted,False,medium,0,none,0.667,0.4,21.0,16.4,27.0,5.64,-12.0,1,1,1,1,14.0,0.0,1.73,False,4,False,True,0.75,0.7,2,27.7,2.8,0.94,True,0.247,decreasing,0.411,1,False
PM-SYN-018,2026-08-19T08:20:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,22,15,speeding,fresh,high,rain,0.66,restricted,False,medium,7,minor,0.667,0.6,19.33,17.0,22.0,5.31,1.0,1,1,1,1,16.0,0.029,1.77,False,0,True,False,0.75,0.7,1,28.8,8.4,1.16,True,0.411,stable,0.404,1,False
PM-SYN-018,2026-08-19T08:22:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,11,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.6,16.0,16.8,22.0,5.6,-4.0,0,1,0,1,14.0,0.0,1.8,False,0,True,False,0.75,0.7,2,18.2,6.1,1.41,True,0.404,decreasing,0.289,1,False
PM-SYN-018,2026-08-19T08:24:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,14,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.4,15.67,17.07,22.0,4.22,-8.0,0,1,0,1,14.0,0.0,1.83,False,2,False,False,0.75,0.7,2,47.4,9.0,0.0,True,0.289,decreasing,0.262,1,False
PM-SYN-018,2026-08-19T08:26:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,24,15,speeding,fresh,high,rain,0.66,restricted,False,medium,9,minor,0.333,0.4,16.33,17.6,24.0,4.96,13.0,0,1,0,1,16.0,0.178,1.87,False,0,True,False,0.75,0.7,4,37.5,2.0,0.31,True,0.262,increasing,0.165,1,False
PM-SYN-018,2026-08-19T08:28:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,13,15,harsh_brake,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.4,17.0,17.4,24.0,5.19,-1.0,1,0,1,0,18.0,0.0,1.9,False,2,False,True,0.75,0.7,4,22.7,0.2,0.74,True,0.165,decreasing,0.453,1,False
PM-SYN-018,2026-08-19T08:30:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,13,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.2,16.67,17.27,24.0,4.6,-11.0,1,0,1,0,18.0,0.0,1.93,False,0,True,False,0.75,0.7,4,45.7,0.9,0.95,True,0.453,decreasing,0.26,1,False
PM-SYN-018,2026-08-19T08:32:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,15,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.2,13.67,17.47,15.0,4.17,2.0,1,0,1,0,18.0,0.0,1.97,False,2,False,False,0.75,0.7,3,11.6,4.2,1.14,True,0.26,decreasing,0.347,1,False
PM-SYN-018,2026-08-19T08:34:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,17,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,2,minor,0.333,0.4,15.0,16.87,17.0,4.08,4.0,1,0,1,0,18.0,0.0,2.0,False,4,False,False,0.75,0.7,2,46.1,8.9,0.22,True,0.347,decreasing,0.252,1,False
PM-SYN-018,2026-08-19T08:36:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,18,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,3,minor,0.667,0.4,16.67,16.47,18.0,2.04,3.0,1,0,1,0,16.0,0.0,2.03,False,6,False,False,0.75,0.7,1,47.6,2.0,0.58,True,0.252,decreasing,0.091,0,True
PM-SYN-018,2026-08-19T08:38:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,12,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.667,0.4,15.67,16.47,18.0,2.28,-5.0,0,0,0,0,14.0,0.0,2.07,False,8,False,False,0.75,0.7,2,21.0,1.3,0.0,True,0.091,decreasing,0.158,0,True
PM-SYN-018,2026-08-19T08:40:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,24,15,speeding,delayed,high,rain,0.66,restricted,False,medium,9,minor,0.667,0.6,18.0,17.2,24.0,3.97,6.0,0,0,0,0,16.0,0.202,2.1,False,10,False,True,0.75,0.7,0,999.0,0.0,0.0,False,0.158,increasing,0.126,0,True
PM-SYN-018,2026-08-19T08:42:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,15,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.6,17.0,17.4,24.0,3.97,3.0,0,0,0,0,14.0,0.0,2.13,False,12,False,False,0.75,0.7,2,24.2,7.5,0.26,True,0.126,decreasing,0.138,0,True
PM-SYN-018,2026-08-19T08:44:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,14,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.4,17.67,16.53,24.0,4.18,-10.0,0,0,0,0,12.0,0.0,2.17,False,14,False,False,0.75,0.7,4,27.3,0.3,0.95,True,0.138,decreasing,0.217,1,False
PM-SYN-018,2026-08-19T08:46:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,21,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,6,minor,0.333,0.4,16.67,16.53,21.0,4.53,6.0,0,0,0,0,10.0,0.023,2.2,False,0,True,False,0.75,0.7,4,39.9,4.8,1.28,True,0.217,stable,0.237,1,False
PM-SYN-018,2026-08-19T08:48:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,10,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.4,15.0,16.2,21.0,5.04,-4.0,0,0,0,0,8.0,0.0,2.23,False,0,True,False,0.75,0.7,3,10.5,15.9,1.68,True,0.237,decreasing,0.418,1,False
PM-SYN-018,2026-08-19T08:50:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,19,15,sharp_turn,delayed,high,rain,0.66,restricted,False,medium,4,minor,0.667,0.4,16.67,16.0,21.0,3.87,-2.0,0,1,0,1,8.0,0.0,2.27,False,2,False,True,0.75,0.7,3,29.1,3.9,0.06,True,0.418,decreasing,0.192,0,True
PM-SYN-018,2026-08-19T08:52:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,24,15,speeding,fresh,high,rain,0.66,restricted,False,medium,9,minor,0.667,0.6,17.67,16.87,24.0,5.0,14.0,0,1,0,1,10.0,0.248,2.3,False,4,False,True,0.75,0.7,3,33.7,5.9,0.28,True,0.192,increasing,0.315,0,True
PM-SYN-018,2026-08-19T08:54:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,23,15,speeding,fresh,high,rain,0.66,restricted,False,medium,8,minor,1.0,0.8,22.0,17.47,24.0,5.0,4.0,0,1,0,1,12.0,0.085,2.33,False,6,False,True,0.75,0.7,3,43.4,5.7,0.0,True,0.315,increasing,0.342,1,False
PM-SYN-018,2026-08-19T08:56:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,16,15,normal_update,fresh,high,rain,0.66,restricted,False,medium,1,minor,1.0,0.8,21.0,16.93,24.0,5.08,-8.0,0,1,0,1,10.0,0.0,2.37,False,0,True,False,0.75,0.7,2,30.6,8.7,0.34,True,0.342,decreasing,0.341,1,False
PM-SYN-019,2026-08-19T07:19:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,30,25,normal_update,fresh,high,rain,0.66,restricted,False,medium,5,minor,0.333,0.4,25.67,28.2,30.0,2.48,6.0,0,0,0,0,6.0,0.09,0.5,False,999.0,False,False,0.75,0.7,2,8.6,0.6,3.14,True,0.11,increasing,0.445,0,False
PM-SYN-019,2026-08-19T07:21:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,22,25,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.2,25.0,27.53,30.0,2.79,-1.0,0,0,0,0,6.0,0.0,0.53,False,999.0,False,False,0.75,0.7,2,30.7,15.2,0.21,True,0.445,decreasing,0.192,0,False
PM-SYN-019,2026-08-19T07:23:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,20,25,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.333,0.2,24.0,27.0,30.0,3.37,-10.0,0,0,0,0,6.0,0.0,0.57,False,999.0,False,False,0.75,0.7,2,13.1,15.5,0.48,True,0.192,decreasing,0.26,0,False
PM-SYN-019,2026-08-19T07:25:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,25,25,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.2,22.33,26.6,25.0,3.41,3.0,0,0,0,0,4.0,0.0,0.6,False,999.0,False,False,0.75,0.7,2,19.9,0.6,0.31,True,0.26,decreasing,0.134,0,False
PM-SYN-019,2026-08-19T07:27:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,24,25,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.2,23.0,26.13,25.0,3.37,4.0,0,0,0,0,4.0,0.0,0.63,False,999.0,False,False,0.75,0.7,1,35.8,2.6,0.7,True,0.134,decreasing,0.065,0,False
PM-SYN-019,2026-08-19T07:29:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,22,25,sharp_turn,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.0,23.67,25.6,25.0,1.74,-3.0,0,1,0,1,4.0,0.015,0.67,False,999.0,False,True,0.75,0.7,2,23.2,13.1,1.69,True,0.065,stable,0.305,0,False
PM-SYN-019,2026-08-19T07:31:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,21,25,normal_update,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.0,22.33,24.8,24.0,1.85,-3.0,0,1,0,1,4.0,0.0,0.7,False,999.0,False,False,0.75,0.7,3,36.7,12.4,1.62,True,0.305,decreasing,0.132,0,False
PM-SYN-019,2026-08-19T07:33:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,25,25,harsh_brake,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.0,22.67,25.0,25.0,1.62,3.0,1,1,1,1,4.0,0.028,0.73,False,999.0,False,True,0.75,0.7,2,22.7,3.5,0.0,True,0.132,stable,0.237,0,False
PM-SYN-019,2026-08-19T07:35:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,23,25,harsh_brake,fresh,high,rain,0.66,restricted,False,medium,0,none,0.0,0.0,23.0,24.8,25.0,1.41,2.0,2,1,2,1,6.0,0.003,0.77,False,999.0,False,True,0.75,0.7,2,19.2,1.4,0.86,True,0.237,stable,0.241,0,False
PM-SYN-019,2026-08-19T07:37:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,34,25,speeding,fresh,high,rain,0.66,restricted,False,medium,9,minor,0.333,0.2,27.33,24.87,34.0,4.69,9.0,2,1,2,1,8.0,0.359,0.8,False,999.0,False,True,0.75,0.7,4,19.8,2.4,0.39,True,0.241,increasing,0.358,0,False
PM-SYN-019,2026-08-19T07:39:00+08:00,15m,SYNTHETIC_LATENT_PROCESS,synthetic_reviewed,False,23,25,normal_update,delayed,high,rain,0.66,restricted,False,medium,0,none,0.333,0.2,26.67,24.53,34.0,4.58,0.0,2,0,2,0,8.0,0.0,0.83,False,999.0,False,False,0.75,0.7,4,45.4,5.4,0.83,True,0.358,decreasing,0.162,0,False
